ID,제품,대분류,중분류,소분류,브랜드,쇼핑몰,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24
SAMPLE_00123,B002-00038-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00038,S001-00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,8,8,8,8,10,36,12,2,0,0,0,2,2,2,2,6,6,6,2,4,4,4,0,0,0,0,20,0,0,0,0,10,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,0,0,2,2,22,2,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,10,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,0,0,4,20,0,0,0,0,0,20,6,0,0,0,12,0,8,10,30,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00124,B002-00040-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00040,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,60,60,40,0,20,20,20,60,60,0,0,0,20,20,20,0,0,0,0,0,20,20,20,20,20,40,40,40,20,20,20,20,20,40,80,80,40,0,0,40,40,40,40,20,20,20,20,20,20,20,20,20,20,40,60,120,100,0,0,40,40,40,40,20,0,0,0,20,20,40,20,0,0,0,0,40,40,40,40,20,0,0,20,20,0,20,20,20,0,0,0,20,20,20,0,20,20,20,20,20,0,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,20,0,0,10,10,0,0,10,20,0,10,20,10,10,10,0,0,10,0,0,10
SAMPLE_00125,B002-00040-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00040,S001-00004,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,20,120,40,0,40,0,0,40,0,20,0,0,0,0,0,40,20,0,20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,0,60,20,40,0,0,0,20,0,60,0,0,40,0,0,0,0,20,20,0,0,60,0,20,0,0,0,40,0,0,0,20,0,0,0,20,80,0,0,0,20,0,0,0,20,0,0,0,0,80,20,0,0,0,0,0,40,0,0,0,0,0,0,20,20,0,0,40,20,20,0,40,0,120,20,60,0,20,0,100,20,0,0,0,0,40,0,0,0,0,80,0,0,20,0,0,60,0,40,20,40,0,0,40,0,20,0,20,0,20,20,0,60,40,0,0,0,20,20,20,40,20,20,20,0,20,20,0,20,0,0,60,40,0,40,40,60,0,20,0,100,120,0,0,60,40,20,0,40,60,20,20,40,60,120,20,0,100,40,100,60,0,20,0,0,60,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,80,40,0,0,0,120,0,20,20,0,40,0,0,0,20,0,0,20,40,20,20,80,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00126,B002-00042-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00042,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,6,2,0,0,2,0,4,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,32,34,50,88,108,120,102,102,62,76,76,86,118,114,110,54,52,54,76,96,94,90,68,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00127,B002-00043-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00003,4,2,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,6,4,0,0,2,0,0,0,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,0,2,0,0,0,0,2,2,2,4,2,0,0,0,0,12,4,4,2,2,0,0,0,2,0,0,2,2,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,6,2,2,0,4,0,4,2,0,2,0,0,0,0,4,2,0,0,0,2,2,4,0,0,2,2,2,2,0,0,0,6,4,0,2,0,2,0,0,0,0,0,4,2,2,4,2,0,0,4,2,0,0,4,0,0,0,0,4,0,0,4,0,0,2,2,2,2,0,0,0,0,0,0,0,2,4,2,0,0,0,4,0,0,4,2,2,0,2,4,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,2,6,0,6,0,0,2,0,0,8,0,2,0,0,0,0,4,0,0,0,4,2,2,4,0,0,0,4,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,4,0,2,0,0,0,0,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00128,B002-00043-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00004,0,4,2,2,0,4,6,4,2,10,6,4,12,10,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,4,4,4,4,0,2,2,4,6,4,2,0,4,4,0,4,0,0,2,2,2,10,2,10,6,2,8,6,4,2,2,0,0,12,12,2,2,8,0,0,4,6,6,8,6,0,0,6,4,4,10,8,4,4,4,4,14,8,4,16,4,12,8,10,8,0,2,0,0,2,0,8,10,6,0,10,4,4,6,0,8,2,0,4,4,2,0,6,2,0,4,6,6,6,2,4,4,10,8,4,8,4,8,6,18,16,2,16,8,2,4,2,2,4,0,4,2,0,2,6,0,8,8,2,0,2,0,8,6,0,2,2,6,2,6,10,4,2,0,2,14,8,6,6,2,10,4,2,2,10,0,0,2,2,2,0,2,0,2,2,2,4,4,14,0,2,4,0,10,2,2,0,4,6,0,4,4,2,4,0,4,0,2,0,2,2,0,0,2,6,0,0,2,0,6,12,8,4,4,12,0,6,4,2,10,14,8,10,16,18,6,6,2,0,0,0,12,4,8,0,2,0,6,4,8,2,4,0,2,4,4,2,4,4,2,0,2,2,6,0,4,4,0,6,4,2,0,2,2,0,2,0,0,10,6,0,0,2,10,2,2,0,0,0,0,4,6,4,8,2,0,4,4,2,0,0,4,0,2,8,0,2,0,2,0,0,4,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00129,B002-00043-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,0,6,6,4,4,2,2,4,2,2,2,2,2,2,4,4,2,2,0,0,2,2,2,2,2,2,0,0,0,2,4,4,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,2,2,2,4,2,2,2,2,0,0,0,2,4,4,4,2,2,2,2,2,2,2,0,2,4,2,2,0,0,2,2,2,2,2,2,2,4,2,2,0,2,4,4,2,2,2,2,4,2,2,0,2,2,2,2,2,2,2,0,0,2,2,2,0,2,4,2,2,2,2,2,2,2,0,0,0,2,2,2,4,2,4,4,4,4,4,4,4,4,4,0,2,2,2,2,2,0,2,4,4,4,0,0,2,2,2,0,0,2,4,4,2,0,0,2,2,4,4,2,0,0,2,0,2,2,4,4,4,4,2,4,6,6,2,2,2,2,2,2,2,2,2,6,6,6,2,0,0,0,2,2,4,2,2,2,0,2,4,4,6,4,4,0,0,0,0,2,2,0,0,2,4,4,2,0,0,0,0,0,2,2,2,0,2,2,2,2,0,0,0,2,2,4,4,4,2,2,0,0,2,2,4,4,4,0,2,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,2,2,2,4,4,2,2,2,2,0,0,0,0,0,2,2,4,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4,6,4,4,2,0,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,4,4,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,2,6,6,2,2,0,0,2,2,2,2,2,4,2,2,0,2,1,1,1,1,2,1,2,2,2,0,1,0,2,2,1,1,1,1
SAMPLE_00130,B002-00043-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00003,0,8,8,6,20,10,6,4,4,4,16,4,8,2,0,4,0,4,2,6,0,4,0,8,2,4,0,6,0,0,4,2,2,6,2,6,2,14,2,6,8,6,14,6,0,8,0,4,6,6,10,6,0,4,4,2,0,0,2,6,4,4,6,2,0,10,4,4,2,2,2,2,6,8,4,2,8,8,2,6,2,2,6,4,4,0,0,2,2,0,6,0,6,6,8,4,6,2,0,2,0,8,6,4,10,2,0,2,4,4,2,4,2,2,4,8,0,4,0,2,0,2,8,2,0,8,0,2,10,0,4,2,2,2,4,4,6,2,0,2,4,6,0,2,10,6,4,6,2,8,2,10,10,10,8,0,6,4,8,4,4,4,4,2,2,10,8,4,8,4,4,2,6,6,6,6,8,2,6,4,6,10,16,12,20,14,18,8,10,4,4,10,4,4,6,2,4,12,2,8,4,6,4,4,2,8,0,6,2,6,2,10,8,4,6,2,2,4,2,18,2,0,12,2,6,6,2,4,0,2,6,8,2,2,4,6,8,6,8,0,4,2,6,10,16,16,4,2,12,0,0,8,2,0,14,10,10,8,6,4,4,8,6,10,4,2,6,6,8,6,8,10,8,8,12,12,10,12,4,12,6,4,6,10,6,2,4,0,2,6,6,0,2,6,2,2,6,4,8,0,0,0,4,0,6,4,4,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,2,4,8,0,0,2,0,4,4,0,0,8,0,2,2,10,20,2,6,8,4,0,8,0,2,2,0,2,4,2,0,2,0,0,0,0,2,0,4,6,0,4,4,2,6,12,6,2,2,4,8,6,2,6,0,4,2,2,8,0,2,6,2,0,0,4,4,12,6,4,8,2,2,4,6,4,0,2,0,6,8,6,2,0,4,2,4,4,6,0,0,2,10,6,4,0,2,2,0,2,6,6,0,2,0,0,2,2,4,4,4,0,0,8,0,4,6,0,0,4,8,2,6,10,6,8,6,8,8,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00131,B002-00043-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00004,32,42,30,22,34,6,26,6,40,30,10,36,32,34,0,0,0,0,36,24,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,16,34,16,6,38,10,10,22,20,16,24,30,14,8,16,14,18,14,8,10,14,24,16,20,24,38,58,14,32,30,18,10,6,10,4,18,18,32,12,22,6,4,10,12,16,14,12,6,16,22,12,10,18,20,20,12,18,40,24,26,22,16,20,26,18,18,22,6,10,8,6,20,6,8,12,4,16,14,18,16,4,20,16,10,16,10,12,10,16,14,10,16,0,30,22,12,8,16,16,24,22,18,32,24,20,24,34,38,24,28,28,8,14,12,14,22,20,12,10,12,22,18,2,18,8,12,14,16,22,20,30,12,10,6,24,18,14,16,12,12,18,12,16,8,18,28,14,38,20,14,24,26,12,14,4,16,14,24,28,8,12,10,16,14,10,14,10,8,6,8,26,2,12,12,0,8,28,22,10,20,18,4,18,18,12,22,14,12,12,4,4,10,12,10,10,4,10,38,62,36,26,12,14,26,38,38,18,38,22,20,34,40,32,6,2,2,6,12,14,22,20,4,12,0,12,22,24,8,8,10,10,18,12,10,14,10,6,10,4,20,20,4,12,8,8,4,12,6,14,16,6,6,12,14,6,8,10,2,2,12,10,6,8,4,10,4,8,16,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,6,6,2,0,12,0,6,6,10,6,0,10,4,6,10,6,6,4,0,4,2,0,4,0,12,0,6,0,6,12,2,12,0,0,4,4,22,40,20,22,24,16,32,16,28,18,32,14,16,34,18,40,6,0,0,2,4,2,12,6,12,2,2,6,10,10,12,4,4,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00132,B002-00043-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00043,S001-00010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,6,0,8,2,12,6,4,8,2,4,14,4,6,6,8,8,6,6,20,0,16,6,8,4,8,16,10,6,2,4,6,16,8,12,6,0,2,14,4,2,20,10,0,4,12,4,0,0,2,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
